"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","negLogP","PointSize","Significance"
"gig2e",1.5252660113604,-1.51735044438458,4.79405996854244,-0.316506354601548,0.751618202629617,NA,"gig2e",0.124002710735066,0.0620013553675329,"No significativo"
"otos",7.13911490450037,2.56580087873468,4.58688178442161,0.559378026145973,0.575903754689458,NA,"otos",0.239650090013943,0.119825045006971,"No significativo"
"islr2",3465.91022907911,-0.364233602365965,0.22236157467928,-1.63802402861786,0.10141668139439,0.443660289073181,"islr2",0.993890604749339,0.49694530237467,"No significativo"
"dgat1a",2551.08599666176,-0.220582560809861,0.30458382153797,-0.724209709156736,0.468936998746301,0.809340337230175,"dgat1a",0.328885500429312,0.164442750214656,"No significativo"
"zgc:153039",99.7677048269593,2.85231602684563,0.919869095137649,3.10078471156682,0.00193008563651934,NA,"zgc:153039",2.71442342122916,1.35721171061458,"Positivo"
"hic1",241.168934451583,-0.273959221903419,0.452848056122466,-0.604969411261713,0.54519932140722,0.846022079343107,"hic1",0.263444693389975,0.131722346694987,"No significativo"
"hic2",167.790170194855,-0.285072220580303,0.842537636825925,-0.338349538489758,0.735099796350848,0.926404140212032,"hic2",0.133653697565614,0.0668268487828072,"No significativo"
"cyp2aa12",13.8761738070308,3.21164512872245,3.10341653511506,1.03487401461673,0.300727751511463,NA,"cyp2aa12",0.521826492843367,0.260913246421683,"No significativo"
"pdlim5b",1259.18211121631,0.404333741414381,0.353685654245067,1.14320085239935,0.252955208458179,0.652787599822495,"pdlim5b",0.596956373850359,0.29847818692518,"No significativo"
"b2m",2766.39271724195,-0.0465157467255859,0.337207508422166,-0.137943982751863,0.890284689447171,0.972581764439998,"b2m",0.0504710952813701,0.025235547640685,"No significativo"
"pdlim5a",30.1363124568136,1.18176275986598,1.69505182999679,0.697183849456813,0.485687744901272,NA,"pdlim5a",0.313642854708763,0.156821427354382,"No significativo"
"trabd2a",74.1867523925752,0.312943528260056,0.815380118736918,0.383800783301938,0.701126107457654,NA,"trabd2a",0.154203860995808,0.0771019304979039,"No significativo"
"trabd2b",405.725122390357,-1.00063518477958,0.57688365606947,-1.73455284137756,0.0828200385717708,0.40429815972277,"trabd2b",1.08186457156966,0.540932285784828,"No significativo"
"trpt1",368.478214842213,0.612772400446507,0.419538129577673,1.46058810211923,0.144128513395377,0.516745319255351,"trpt1",0.84125009284814,0.42062504642407,"No significativo"
"atf4b",10552.8490549208,-0.09785351485478,0.187819914791659,-0.520996481993536,0.602369222093372,0.871834591321077,"atf4b",0.220137226409764,0.110068613204882,"No significativo"
"nedd8",1690.27012961999,0.330575673148046,0.22965546300672,1.43944180042594,0.150025388333084,0.527528025659521,"nedd8",0.823835240411241,0.411917620205621,"No significativo"
"nedd9",394.102017698821,-0.122392223665759,0.362661780901864,-0.337483104399353,0.73575274660219,0.926697852333305,"nedd9",0.133268107982074,0.0666340539910369,"No significativo"
"hyou1",1475.32669514697,0.328884769702388,0.231230480385448,1.42232446671458,0.154932079318916,0.536368782834272,"hyou1",0.809858650486348,0.404929325243174,"No significativo"
"creb3l3l",1109.36510390395,0.0976136418440067,0.250673254466979,0.389405890355428,0.696975915367656,0.910731702318778,"creb3l3l",0.156782229080825,0.0783911145404127,"No significativo"
"LOC100334800",4.89195580165751,0,4.85660611196943,0,1,NA,"LOC100334800",0,0,"No significativo"
"tap2a",158.103881468035,3.19798882158509,1.68663539997934,1.89607595193618,0.0579500019931436,0.339922005046825,"tap2a",1.23694654476318,0.618473272381588,"No significativo"
"nedd1",562.134103570753,0.516730599781338,0.536931832750545,0.962376540676083,0.335860493418164,0.721304006032101,"nedd1",0.47384107832431,0.236920539162155,"No significativo"
"creb3l3a",3.35800845472265,-3.61962195342126,3.79466272244436,-0.95387185058957,0.340148513895735,NA,"creb3l3a",0.468331422125998,0.234165711062999,"No significativo"
"tnfrsf21",323.495815446079,-1.54114153779645,0.517431723456499,-2.978444242849,0.00289715735949765,0.0614810220424165,"tnfrsf21",2.5380279153915,1.26901395769575,"Negativo"
"crygm2d15",26.5399412987711,3.11686457197766,2.29740444585641,1.3566895361412,0.174879878674578,NA,"crygm2d15",0.757260156692287,0.378630078346144,"No significativo"
"grm5b",162.430313241788,0.400303048905627,0.52961479342377,0.755838118338446,0.44974625940055,0.799140794272527,"grm5b",0.347032440052352,0.173516220026176,"No significativo"
"zgc:101664",75.9257813819484,-0.314596197370886,1.03445892235599,-0.304116664830335,0.761039011077493,NA,"zgc:101664",0.118593080599404,0.0592965402997022,"No significativo"
"grm5a",1937.27238657504,-0.933412025506742,0.347871621379894,-2.68320831059516,0.00729195545513437,0.104953148373018,"grm5a",2.13715599301328,1.06857799650664,"No significativo"
"dele1",2852.359048032,0.172056789275826,0.231342544963785,0.743731721732206,0.45703879437381,0.802547029880476,"dele1",0.340046934574788,0.170023467287394,"No significativo"
"fzd10",1079.92803900966,-0.251458366410695,0.255449353035341,-0.984376603122209,0.324930377539019,0.714264286084278,"fzd10",0.488209684835819,0.24410484241791,"No significativo"
"dimt1l",70.0503243185555,-0.398937309048718,1.25482933218184,-0.317921568150678,0.75054443172655,NA,"dimt1l",0.12462359271787,0.0623117963589348,"No significativo"
"csf1b",4.77221067919929,6.50811237505913,4.71924027788541,1.37905933833385,0.167876459356475,NA,"csf1b",0.775010198968296,0.387505099484148,"No significativo"
"zgc:112294",1.64520186874424,4.74303653775929,4.73743770595328,1.00118182700302,0.316738910754639,NA,"zgc:112294",0.499298581124469,0.249649290562234,"No significativo"
"csf1a",29.1953735024211,2.96472947910286,2.71657554048336,1.09134807220393,0.275119752442153,NA,"csf1a",0.560478227972082,0.280239113986041,"No significativo"
"arf3a",2672.0183573973,-0.293103660300962,0.233279508463608,-1.25644837916266,0.208953450541353,0.60745087443329,"arf3a",0.679950452763017,0.339975226381508,"No significativo"
"col8a2",21.1523319148425,-2.78716977553752,2.63131011549667,-1.05923272180004,0.289493806262187,NA,"col8a2",0.538360723594333,0.269180361797167,"No significativo"
"zgc:56622",3.88119364351908,-1.93374262838541,3.9805828456173,-0.485793840596609,0.627113341800724,NA,"zgc:56622",0.20265395953593,0.101326979767965,"No significativo"
"arhgap17a",37.4017764067748,-1.11093935290108,0.90713040797224,-1.22467436119183,0.220697937937103,NA,"arhgap17a",0.656201724594218,0.328100862297109,"No significativo"
"zgc:56628",10.0618955374442,-0.315870760877461,2.76097292070668,-0.114405599022178,0.908916275762015,NA,"zgc:56628",0.0414761196924339,0.0207380598462169,"No significativo"
"bcat2",2544.83538323254,-0.600330147575728,0.279868511264047,-2.14504355943543,0.0319493644013238,0.255065626207939,"bcat2",1.49553777724716,0.747768888623581,"No significativo"
"bcat1",2416.16234559641,-0.1394731727329,0.183543220258783,-0.759892806371451,0.447318661920425,0.7979246610292,"bcat1",0.349382982891514,0.174691491445757,"No significativo"
"zgc:77398",224.737812977992,-0.276698485611212,0.533098784350815,-0.519037922677245,0.603734296238094,0.872433296953705,"zgc:77398",0.219154152548238,0.109577076274119,"No significativo"
"vip",765.386670247057,-1.29566883919421,0.487986799513545,-2.65513091847117,0.00792776341589801,0.111978072696876,"vip",2.10084931875274,1.05042465937637,"Negativo"
"smurf2",2533.395205666,-0.618648376613975,0.35305961154388,-1.75224907178907,0.0797309890178225,0.399469450084754,"smurf2",1.09837284869582,0.549186424347911,"No significativo"
"ehd2b",192.431532833485,0.780401602077382,0.577738925321133,1.3507859136263,0.176764021702917,0.565719465000977,"ehd2b",0.752606126008165,0.376303063004082,"No significativo"
"rgp1",1064.73303700738,-0.0438517840416874,0.231138963593432,-0.189720432072291,0.849528209112856,0.959578498331362,"rgp1",0.070822195536962,0.035411097768481,"No significativo"
"slc35d1b",11.1495552481887,-0.518300267285269,2.33765472024712,-0.221718059042731,0.824533370902484,NA,"slc35d1b",0.0837917626931781,0.041895881346589,"No significativo"
"slc35d1a",49.2612282589293,-0.53970163184173,1.74672717272022,-0.308978780584972,0.757337668230589,NA,"slc35d1a",0.120710441831337,0.0603552209156687,"No significativo"
"txndc9",618.549999588045,1.76766731910112,0.715428174258016,2.4707823688023,0.0134817837170082,0.154768773281858,"txndc9",1.87025264435813,0.935126322179065,"Positivo"
"rbbp9",1138.49849492392,-0.412385793050157,0.231717194823043,-1.77969439585649,0.0751259881166577,0.387196297554209,"rbbp9",1.12420980276571,0.562104901382857,"No significativo"
"caiap",7.34163082384146,-2.20926448051486,3.66743878823265,-0.602399823987113,0.546908027146276,NA,"caiap",0.262085702297789,0.131042851148894,"No significativo"
"acaa2",796.876668810243,-0.358362406533439,0.459832167085662,-0.779333052762878,0.435783549124675,0.791095449655075,"acaa2",0.3607291684432,0.1803645842216,"No significativo"
"slc16a3",805.008474078601,-0.521078189836268,0.668016957210778,-0.78003736912902,0.435368879646776,0.790667860424139,"slc16a3",0.361142617740289,0.180571308870145,"No significativo"
"slc16a2",17.7558135704464,-1.48216133881759,2.35221442117886,-0.630113192688776,0.528620528749533,NA,"slc16a2",0.276855975238502,0.138427987619251,"No significativo"
"slc16a4",102.183877519368,2.04199400384013,1.28663988885339,1.58707500173953,0.112495658854935,NA,"slc16a4",0.948864236412384,0.474432118206192,"No significativo"
"rbbp4",1447.66732977228,0.027452146501123,0.329271534710415,0.0833723647726379,0.933555461708881,0.985406874739682,"rbbp4",0.0298598758952731,0.0149299379476366,"No significativo"
"coro1b",904.739913322852,-0.686342676974105,0.508907696949506,-1.34865847203369,0.177446690084758,0.565824775251959,"coro1b",0.750932097141024,0.375466048570512,"No significativo"
"coro1a",68.422524109421,1.54021467915881,1.4088292338644,1.09325860234602,0.274280273468233,NA,"coro1a",0.561805426197747,0.280902713098873,"No significativo"
"tspan5a",842.620512173439,0.142465348982659,0.391828775470381,0.363590828191812,0.716163576735058,0.918340577117817,"tspan5a",0.144987770485836,0.072493885242918,"No significativo"
"tspan5b",236.13739767377,-0.445050234293517,0.978374621801594,-0.454887345170498,0.649190287544274,0.892171128573982,"tspan5b",0.187627986223317,0.0938139931116584,"No significativo"
"eef1a1l2",13668.1345591333,0.0520394508031194,0.356635482148929,0.145917760312441,0.883986310953287,0.969660928565559,"eef1a1l2",0.0535544602397337,0.0267772301198669,"No significativo"
"eef1a1l1",113485.526243807,0.38758656834483,0.177921058358125,2.1784187432422,0.0293748757129195,0.243952401499204,"eef1a1l1",1.53202396224557,0.766011981122783,"No significativo"
"rheb",1947.53383548058,-0.00264462629565733,0.239282017746794,-0.0110523403328028,0.991181687820434,0.999051089893772,"rheb",0.00384673019131664,0.00192336509565832,"No significativo"
"pofut2",137.747578328985,-0.25597412352778,1.35962946776264,-0.188267560829645,NA,NA,"pofut2",NA,NA,"No significativo"
"sox12",107.84871695093,0.240121378442924,1.13729869935522,0.21113308102705,0.83278342709548,NA,"sox12",0.0794679261399306,0.0397339630699653,"No significativo"
"pofut1",194.763140342966,0.325407808341497,0.496260494980529,0.655719751285592,0.512004458101512,0.832254714807613,"pofut1",0.290726257538901,0.14536312876945,"No significativo"
"gdnfa",7.70949008184676,-2.89446768324765,3.55535263987915,-0.814115497512516,0.415578788544609,NA,"gdnfa",0.381346627267698,0.190673313633849,"No significativo"
"gpsm2l",50.7737218849781,-0.135963838826334,1.60834034541,-0.0845367332942672,0.932629698409608,NA,"gpsm2l",0.0302907591045011,0.0151453795522506,"No significativo"
"sox13",154.747001699442,0.516816835757815,1.05925861478884,0.487904302634198,0.625617626738223,0.884299038100167,"sox13",0.203691023555464,0.101845511777732,"No significativo"
"zgc:174574",275.158168956473,0.967003889323299,0.547418716977026,1.76647940476592,0.0773154538191702,0.393042996175403,"zgc:174574",1.11173369058883,0.555866845294415,"No significativo"
"si:ch211-214j8.12",292.655074265887,-0.717278291982904,0.973781026615686,-0.736590950509437,0.461371139824373,0.805710918603464,"si:ch211-214j8.12",0.335949575413165,0.167974787706582,"No significativo"
"skap2",116.820173601995,0.80191106154284,0.786572470374225,1.01950054412827,0.307965394974595,NA,"skap2",0.511498080953821,0.255749040476911,"No significativo"
"si:dkey-284p5.3",8.47003173137148,-0.699768310855368,2.49488794685934,-0.280480857561665,0.779108609764653,NA,"si:dkey-284p5.3",0.108401996327946,0.0542009981639729,"No significativo"
"cst14b.1",106.255573021227,0.321561390481949,0.744547389417092,0.431888413085029,0.665822516539061,NA,"cst14b.1",0.176641522121202,0.0883207610606009,"No significativo"
"plin6",11.883629789307,4.34463319991188,3.15312181695638,1.37788307973006,0.168239389824456,NA,"plin6",0.774072315430818,0.387036157715409,"No significativo"
"lrig3",222.717099643312,0.277368874356297,0.453957532443039,0.611001810816082,0.541198381510882,0.844926211293607,"lrig3",0.266643510858495,0.133321755429247,"No significativo"
"plin2",46.2461507566224,0.00781676156159863,1.08687837820759,0.00719193767980694,0.994261713430893,NA,"plin2",0.00249928387385493,0.00124964193692746,"No significativo"
"eif3ea",1582.56838059143,1.2164042064902,0.43045954036153,2.82582703468155,0.0047158721060917,0.0830590245474316,"eif3ea",2.32643798143357,1.16321899071678,"Positivo"
"slc43a2b",61.5379635588003,1.2529308046437,1.80103481115244,0.695672730413232,0.486633806952957,NA,"slc43a2b",0.312797723471138,0.156398861735569,"No significativo"
"slc43a2a",270.866895797521,-0.0925515125938534,0.541282034949285,-0.170985746095425,0.864234973510335,0.961132066786248,"slc43a2a",0.063368162816249,0.0316840814081245,"No significativo"
"si:ch211-182e10.4",2.445944143866,2.11884962597491,4.6513274434033,0.455536543439862,0.648723283533435,NA,"si:ch211-182e10.4",0.187940514388838,0.0939702571944189,"No significativo"
"znf1068",1.90179515985714,1.22517650329898,4.66145909035302,0.262831117800542,0.79268074995966,NA,"znf1068",0.100901688404062,0.0504508442020312,"No significativo"
"cryzl1",991.940587361129,0.0357728070445034,0.260065155424367,0.13755324886231,0.890593506191158,0.972656902085108,"cryzl1",0.0503204758740399,0.0251602379370199,"No significativo"
"malb",3.98035014797237,4.1071432168135,4.11758018968688,0.997465265424699,0.318538725617263,NA,"malb",0.496837761760281,0.24841888088014,"No significativo"
"gja8a",1.62723194476053,1.3188313596736,4.65883964718929,0.283081509463255,0.777114355426349,NA,"gja8a",0.109515068359525,0.0547575341797625,"No significativo"
"rasgrp3",167.484409746086,-1.010435280996,1.04947929900657,-0.962796771649015,0.335649521168389,0.721304006032101,"rasgrp3",0.474113968035369,0.237056984017684,"No significativo"
"gja8b",2.49847779790976,0,4.85660611197579,0,1,NA,"gja8b",0,0,"No significativo"
"sema3e",28.5052020950666,-0.882815013358742,1.13726670898941,-0.776260314647938,0.437595299995337,NA,"sema3e",0.358927351201709,0.179463675600855,"No significativo"
"sema3d",295.103925603157,0.0446110404896363,0.419683739531549,0.106296804683048,0.915346866722222,0.980252756763747,"sema3d",0.0384143007344399,0.0192071503672199,"No significativo"
"rasgrp4",395.337553408174,0.144555324315782,0.753863554383708,0.191752636767216,0.847935972776178,0.959197689347527,"rasgrp4",0.0716369398656974,0.0358184699328487,"No significativo"
"ddx11",160.011105026272,-0.265223876487432,0.705087999417548,-0.376157127488377,0.706800086027843,0.913963843482319,"ddx11",0.15070340630532,0.0753517031526601,"No significativo"
"sema3h",572.728679755969,-0.673631743049496,0.738089182180904,-0.912669849812797,0.361416205559917,0.741264514749782,"sema3h",0.441992377985774,0.220996188992887,"No significativo"
"mntb",459.641656146395,-2.13378822424092,0.473825210510277,-4.50332353979852,6.68989179526065e-06,0.00103611166260633,"mntb",5.17458090661203,2.58729045330602,"Negativo"
"aarsd1",634.041613257446,-0.390179508348069,0.437965925770228,-0.890890102150939,0.372988130773497,0.74834401829884,"aarsd1",0.428304988088338,0.214152494044169,"No significativo"
"ddx18",2366.24550831694,0.402711164164841,0.269660883377384,1.49339852010073,0.135332900123892,0.505566805153674,"ddx18",0.86859661134521,0.434298305672605,"No significativo"
"ddx19",467.472190573687,-0.607721105422167,0.496817573645414,-1.2232278761055,0.221243639552567,0.619684211426059,"ddx19",0.655129205813993,0.327564602906997,"No significativo"
"shq1",695.080732134074,0.220610202954321,0.290923929731703,0.758308892492181,0.448266085003645,0.798369858278712,"shq1",0.348464117821571,0.174232058910786,"No significativo"
"snx30",1639.38081279994,0.429594046789264,0.232592732075858,1.84697966679869,0.0647500872604014,0.357705738632555,"snx30",1.18875964196972,0.594379820984859,"No significativo"
"dhrs13l1",484.565039852793,1.66089082667232,0.864883037575601,1.92036466725958,0.0548118532700677,0.333526418206413,"dhrs13l1",1.26112551353888,0.630562756769438,"No significativo"
"rnf11b",399.452937002931,-1.23680198622834,0.604788531126499,-2.04501560888503,0.0408533192780066,0.286874817520494,"rnf11b",1.38877265184738,0.694386325923692,"Negativo"
"snx33",35.9695905704264,0.381876858165063,1.48608639129493,0.256968141557576,0.797203366780682,NA,"snx33",0.0984308758381023,0.0492154379190512,"No significativo"
"crygm2d13",5.43456988764735,-0.290646682961835,4.46336049543139,-0.0651183526984512,0.948079768104708,NA,"crygm2d13",0.0231551211109824,0.0115775605554912,"No significativo"
"tmem201",619.053493972655,0.0513753695412042,0.384794369245103,0.133513828806782,0.893787028376274,0.973579363454459,"tmem201",0.0487659525907249,0.0243829762953624,"No significativo"
"tp53bp2a",190.290281210306,0.137568283019481,1.16306037292188,0.118281291515312,0.905844780539894,0.977125821432818,"tp53bp2a",0.0429462137251978,0.0214731068625989,"No significativo"
"gtf2a1l",1499.60184378815,0.0498179096097588,0.550359716268524,0.0905188154894904,0.927874942731299,0.984555350982378,"gtf2a1l",0.032510553244035,0.0162552766220175,"No significativo"
"cdc40",3279.6330911146,0.549336443752601,0.308038908233236,1.78333460179862,0.0745318520097394,0.384789333155845,"cdc40",1.12765808704001,0.563829043520007,"No significativo"
"kctd5a",1105.88932198738,0.844061225264132,0.25207145356053,3.34849985328246,0.00081250323831704,0.026664604415847,"kctd5a",3.09017489941934,1.54508744970967,"No significativo"
"il21r.2",0.461200518660407,0,4.85660611203352,0,1,NA,"il21r.2",0,0,"No significativo"
"tmem47",1096.60384403078,0.167499354196693,0.339915882107317,0.492767072718922,0.622177179040909,0.882892341356867,"tmem47",0.206085922507879,0.103042961253939,"No significativo"
"numbl",157.531804278465,0.303275703576416,1.13498208553091,0.267207480578475,0.789309416827508,0.942395849949234,"numbl",0.102752715829085,0.0513763579145427,"No significativo"
"tmem43",2514.02432427497,0.76649763285694,0.371471022213896,2.06341164457125,0.0390735345378591,0.280374289933556,"tmem43",1.40811730132045,0.704058650660223,"No significativo"
"zgc:158403",80.7055792864061,0.0699771659805378,1.3990311240565,0.0500183053666732,0.960107801006039,NA,"zgc:158403",0.0176800015920589,0.00884000079602946,"No significativo"
"sik1",762.578107356835,0.858226326238825,0.449867126080991,1.90773292041863,0.0564257445366804,0.336799508296021,"sik1",1.24852270170455,0.624261350852273,"No significativo"
"oxr1b",16164.9556429845,-0.142287312016292,0.313645119629822,-0.453657025443996,0.650075702439186,0.892171128573982,"oxr1b",0.187036066069098,0.0935180330345491,"No significativo"
"kat7b",916.806747758689,0.0460611838944915,0.250306050256928,0.184019458767424,0.853998189708899,0.960229213824658,"kat7b",0.0685430499202094,0.0342715249601047,"No significativo"
"slc31a1",156.452302616647,0.940265432181212,1.07078004991331,0.878112579943319,0.379882626725781,0.75067283884983,"slc31a1",0.420350567697332,0.210175283848666,"No significativo"
"slc31a2",272.621186129826,0.349473351437653,0.552670780350254,0.632335494950855,0.527167674381698,0.839695475712138,"slc31a2",0.278051228285197,0.139025614142599,"No significativo"
"spata5l1",1914.20684691656,0.655603526822669,0.324387868531376,2.02104822782316,0.043274772899013,0.293192398428616,"spata5l1",1.36376520257364,0.681882601286819,"No significativo"
"si:ch73-127m5.2",432.02235183354,-0.803570883332259,0.659260920690459,-1.21889658269242,0.222883446884235,0.620845224413994,"si:ch73-127m5.2",0.65192218452013,0.325961092260065,"No significativo"
"smtlb",6.24842423931965,-5.41878107626916,3.88089354773981,-1.39627150541787,0.162632751083223,NA,"smtlb",0.788791991445248,0.394395995722624,"No significativo"
"col2a1a",15.2469220267048,2.24442040746524,1.6307345991519,1.37632476102028,0.168721110243946,NA,"col2a1a",0.772830575449503,0.386415287724751,"No significativo"
"zgc:92140",4705.85289692401,-0.205812289314953,0.259811448394627,-0.792160201510231,0.428267271159405,0.786202677327451,"zgc:92140",0.368285113784569,0.184142556892284,"No significativo"
"col2a1b",4698.24929531579,-0.364848909612238,0.334030032760414,-1.09226379016622,0.274717171178314,0.678397690216958,"col2a1b",0.561114194183646,0.280557097091823,"No significativo"
"chst6",71.7069268762202,-2.30574650755194,1.60612905422322,-1.43559230280351,0.15111838626939,NA,"chst6",0.820682692712223,0.410341346356112,"No significativo"
"ndfip1",348.04257276863,0.212608646669302,0.603063124095018,0.352547914429938,0.72442739147747,0.922701632082399,"ndfip1",0.140005136846918,0.0700025684234588,"No significativo"
"id2a",6335.89560970191,0.245442587640264,0.186862575618154,1.31349247878192,0.189017053649241,0.580458942538436,"id2a",0.723499010791608,0.361749505395804,"No significativo"
"agpat4",752.184825595937,0.249001639467791,0.37873485027071,0.657456368986934,0.51088751675686,0.830898120473389,"agpat4",0.291674708924403,0.145837354462202,"No significativo"
"dnajc5gb",82.0060592104145,0.0321153640085762,1.53628376737885,0.0209045781062767,0.983321774622351,NA,"dnajc5gb",0.00730434373868708,0.00365217186934354,"No significativo"
"tmem218",73.6015763435294,0.89452382065668,1.12675271046828,0.793895423854728,0.427256313961661,NA,"tmem218",0.369311510588626,0.184655755294313,"No significativo"
"dnajc5ga",973.768792385798,-0.318734304742315,0.269222565591307,-1.18390634916603,0.236450136577497,0.634303634392829,"dnajc5ga",0.626260430792829,0.313130215396415,"No significativo"
"mob1bb",1220.75182220574,0.382200933390046,0.572893362997615,0.667141492773129,0.504681758609947,0.828128357808293,"mob1bb",0.296982392270892,0.148491196135446,"No significativo"
"mob1ba",223.312758097806,-1.20112701190504,0.765394001495526,-1.56929242920394,0.116579815577614,0.472144155752599,"mob1ba",0.933376636044264,0.466688318022132,"No significativo"
"crhr2",72.6397298091726,0.789664084456904,1.28948634200035,0.612386543956655,0.540282042462998,NA,"crhr2",0.267379467013523,0.133689733506761,"No significativo"
"trim55b",2.29017221372361,4.16225379146098,4.75015972754234,0.876234491090358,0.380902569579516,NA,"trim55b",0.419186097566304,0.209593048783152,"No significativo"
"si:dkey-97m3.1",500.368645112501,-0.257226936703829,0.492097238156891,-0.522715668283876,0.601172133103335,0.871834591321077,"si:dkey-97m3.1",0.221001159023161,0.110500579511581,"No significativo"
"tax1bp3",108.292091171782,-0.236052616322758,1.18249947512466,-0.199621751458176,0.841776414962045,NA,"tax1bp3",0.0748032465558402,0.0374016232779201,"No significativo"
"itk",1.86049212065329,1.20550970472068,4.6241354958938,0.260699476862467,0.794324269514167,NA,"itk",0.100002167961676,0.0500010839808378,"No significativo"
"dennd2db",110.887002946669,0.715882510233052,0.72095876294745,0.992959024877311,0.320729923245858,NA,"dennd2db",0.493860519665213,0.246930259832607,"No significativo"
"dennd2da",269.20516386401,1.15890430011585,0.545805016897321,2.12329360163038,0.0337292565336778,0.260282577296378,"dennd2da",1.47199323150216,0.735996615751081,"Positivo"
"fam221a",22.2983941452984,1.39095234424294,3.06573014035009,0.45370997464379,0.650037586701952,NA,"fam221a",0.18706153070283,0.0935307653514151,"No significativo"
"tradd",26.1308822075687,0.876252520225132,1.47331979448015,0.594746994853422,0.552012603282698,NA,"tradd",0.258051006557677,0.129025503278839,"No significativo"
"arhgef39",12.7286906485572,-0.123367677566505,2.83896976304956,-0.0434550868319169,0.965338766197069,NA,"arhgef39",0.0153202530066023,0.00766012650330115,"No significativo"
"allc",33.0539292922181,1.46315441978622,1.5468726899467,0.945879017255541,NA,NA,"allc",NA,NA,"No significativo"
"hsbp1a",3670.50091755139,0.255237438433704,0.2651788833433,0.962510420195392,0.335793271442919,0.721304006032101,"hsbp1a",0.473928010415029,0.236964005207514,"No significativo"
"hsbp1b",3267.17194673224,0.229300498848697,0.223477981135689,1.02605410020002,0.304866084006348,0.701981979543413,"hsbp1b",0.515890887698188,0.257945443849094,"No significativo"
"morc3b",11.9993723275148,3.35372423143146,3.22863911638486,1.03874236498338,0.298924572477331,NA,"morc3b",0.524438383212049,0.262219191606025,"No significativo"
"pan3",884.364280603538,-0.094931881524315,0.341953149507522,-0.277616631579604,0.781306663672538,0.94020614441326,"pan3",0.107178471628129,0.0535892358140644,"No significativo"
"bri3",390.885952458227,-0.104233309653885,0.417262395892538,-0.249802787598261,0.802739863888851,0.946266192870981,"bri3",0.0954251695172143,0.0477125847586071,"No significativo"
"arpc1b",1985.16388836482,1.52424753429741,0.393330771905371,3.87523083158142,0.000106523672020633,0.00696906397514658,"arpc1b",3.97255387123411,1.98627693561706,"Positivo"
"arpc1a",6103.65001819131,0.353235900103846,0.165305030224145,2.13687326770925,0.0326083008177505,0.257023285374198,"arpc1a",1.48667183120634,0.743335915603172,"No significativo"
"si:dkey-63j12.4",0.785993355413866,3.39992615525108,4.77673572170536,0.711767691020022,0.476608642787452,NA,"si:dkey-63j12.4",0.321838086452707,0.160919043226353,"No significativo"
"eif4h",2646.30611232523,0.329231977026414,0.388323142869415,0.847829914523348,0.396532700650085,0.761841487427673,"eif4h",0.401720992138841,0.200860496069421,"No significativo"
"srgn",235.171297254557,0.412449751069603,1.06595099176496,0.386931251301417,0.698807104508523,0.911676190077776,"srgn",0.155642688358306,0.0778213441791529,"No significativo"
"arhgef3l",1210.52529056764,-0.344843915311647,0.486039272937544,-0.709498047817134,0.478015462513371,0.812891418101783,"arhgef3l",0.320558054903317,0.160279027451659,"No significativo"
"proser3",445.702699964782,-0.0627894610812692,0.407283055865745,-0.154166642036704,0.877478343505062,0.966440330001073,"proser3",0.0567635932807263,0.0283817966403631,"No significativo"
"si:ch211-233h19.2",650.27756453243,-0.46936976204222,0.533633288397431,-0.879573617777477,0.379090336050768,0.750238650137753,"si:ch211-233h19.2",0.421257286671746,0.210628643335873,"No significativo"
"rab11fip3",115.503107453718,-0.880909930398667,0.81660330022481,-1.07874892270966,0.280699670049124,NA,"rab11fip3",0.551758097860498,0.275879048930249,"No significativo"
"bri3bp",355.024215169947,-0.736933714315357,0.513348707404013,-1.43554216400389,0.1511326622316,0.529444104039908,"bri3bp",0.820641667401329,0.410320833700664,"No significativo"
"mhc1zda",817.413351529956,-1.548048558704,0.516794107401085,-2.99548415226522,0.00274009539407883,0.0598009381526251,"mhc1zda",2.56223431732528,1.28111715866264,"Negativo"
"mrps18a",2160.77770195793,0.493273449905047,0.214509559549446,2.29954064024519,0.0214742583973548,0.203347611779034,"mrps18a",1.66808182537788,0.834040912688939,"No significativo"
"mrps18b",106.187660638201,0.352399525679734,0.907191956440639,0.388450893085925,0.697682387989441,NA,"mrps18b",0.156342240035822,0.0781711200179111,"No significativo"
"mrps18c",61.3860294132016,-4.37305473620606,2.41553377557678,-1.81038856935952,0.0702355506565047,NA,"mrps18c",1.15344300829973,0.576721504149867,"No significativo"
"tmem39a",2137.08690767471,0.636770147772184,0.384191419480102,1.65742938411763,0.0974326947367148,0.434159499422038,"tmem39a",1.01129528582028,0.50564764291014,"No significativo"
"tmem132e",280.008934265515,-1.74151343270726,1.01786983662513,-1.71093922822338,0.0870923320161146,0.413583166776901,"tmem132e",1.06002008046519,0.530010040232594,"No significativo"
"colec12",128.40504836138,0.788237260658531,1.09764545579873,0.71811645235205,0.472685486632322,NA,"colec12",0.325427732100006,0.162713866050003,"No significativo"
"efhb",52.6204124105073,0.131659892460966,1.57079510377282,0.0838173560286368,0.933201648462493,NA,"efhb",0.0300245027141915,0.0150122513570958,"No significativo"
"zpax4",18.6682483941891,-5.30232621910252,2.65836069111475,-1.99458494734176,0.0460881666625962,NA,"zpax4",1.33641056729648,0.66820528364824,"Negativo"
