"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","negLogP","PointSize","Significance"
"slx1b",219.833419582286,-0.539970284447036,0.562665531526143,-0.959664763865044,0.337223962635402,0.650323408736511,"slx1b",0.472081572628046,0.236040786314023,"No significativo"
"ube2f",452.788906335582,-1.27592469280443,0.937764449895873,-1.36060254037792,0.173639328358623,0.462588829764909,"ube2f",0.760351902692287,0.380175951346144,"No significativo"
"tm9sf4",890.546071631053,-1.78424433245028,0.41476835504901,-4.30178510662766,1.69427588208331e-05,0.00115183866713696,"tm9sf4",4.77101587127146,2.38550793563573,"Negativo"
"ube2z",1846.59942368737,0.186332599998252,0.252478759466502,0.738012973415983,0.460506565533713,0.746536570848181,"ube2z",0.33676417360017,0.168382086800085,"No significativo"
"mylpfb",72.7683594100134,-0.833477534859431,1.10221074889476,-0.756187086448937,0.449537034100552,NA,"mylpfb",0.347234524079843,0.173617262039922,"No significativo"
"tnfa",3.73589359482953,0,4.85677794710338,0,1,NA,"tnfa",0,0,"No significativo"
"tm9sf3",77.195685873391,1.37731750806215,1.38197142556809,0.996632406850213,0.318942969879836,NA,"tm9sf3",0.496286966098699,0.24814348304935,"No significativo"
"tm9sf2",787.440677846729,-0.771929020889625,0.461735128506556,-1.67180050473172,0.0945636672714164,0.32923108196669,"tm9sf2",1.02427569377187,0.512137846885933,"No significativo"
"ucp1",1981.89466910014,0.0202753508455386,0.328591723923673,0.0617037781823386,0.950798731150642,0.985074361534281,"ucp1",0.0219114065133169,0.0109557032566585,"No significativo"
"kdm8",341.646245564623,-0.244264670765117,0.524651323910263,-0.465575248995077,0.641519562883771,0.856767514459925,"kdm8",0.192790095449725,0.0963950477248626,"No significativo"
"ucp3",16.6883388566931,-4.12732459278391,2.08874746777016,-1.97598065657503,0.0481569680586569,NA,"ucp3",1.31734086387741,0.658670431938707,"Negativo"
"nabp1b",4.30441473661968,0.556900428594779,4.59791051780785,0.121120327687519,0.903595728542344,NA,"nabp1b",0.0440258307340499,0.0220129153670249,"No significativo"
"ube2w",377.728466039018,-1.03724295022351,0.481744273330571,-2.1530986617702,0.0313109254164174,0.172260145962234,"ube2w",1.5043040963146,0.752152048157301,"Negativo"
"dazl",0.81600675207625,-4.31415372467435,4.74747050915374,-0.908726808593356,0.363494349423598,NA,"dazl",0.439502335927983,0.219751167963992,"No significativo"
"lin7a",844.726310833885,0.3647394018776,0.510636473036177,0.714283881268622,0.475051657282358,0.757680308672005,"lin7a",0.323259162474359,0.16162958123718,"No significativo"
"pcdh1g29",922.699830739452,-0.276351005736285,0.644291435470922,-0.428922364200443,0.667979724283783,0.868008846816579,"pcdh1g29",0.175236719807853,0.0876183599039266,"No significativo"
"lin7c",2266.28635483711,-1.36900838833551,0.330016064852093,-4.14830832235113,3.34941112211577e-05,0.00193858484270565,"lin7c",4.47503154188745,2.23751577094373,"Negativo"
"gsx1",597.434749120143,0.208368897490232,0.567935745743818,0.366888154252968,0.713702447785356,0.890570837618945,"gsx1",0.14648281374069,0.0732414068703448,"No significativo"
"stxbp1b",271.064355064045,0.50582601508103,0.722009590728946,0.70058074238369,0.483564699987286,0.764810786575164,"stxbp1b",0.315545409962388,0.157772704981194,"No significativo"
"prmt2",65.0930053117113,0.551836545406693,1.28739067548857,0.428647306457514,0.668179913195074,NA,"prmt2",0.17510658424961,0.0875532921248051,"No significativo"
"prmt3",482.923581628561,0.291062127311517,0.301881293766319,0.964160858330038,0.334965284876564,0.647976205195806,"prmt3",0.475000200031134,0.237500100015567,"No significativo"
"prmt1",2413.20915441351,-0.891554615003153,0.35375973567064,-2.52022637147494,0.0117279383123856,0.0913871253735647,"prmt1",1.93077832703625,0.965389163518126,"No significativo"
"prmt6",321.329879196018,0.19237156796535,0.332270638237575,0.578960479281963,0.562615840115422,0.814042293011907,"prmt6",0.249788044695029,0.124894022347515,"No significativo"
"prmt7",16.2836710732089,-2.18075613861734,1.83648009715932,-1.18746516337996,0.235044189842475,NA,"prmt7",0.628850479853475,0.314425239926738,"No significativo"
"prmt5",94.5090414933029,-0.444172533823863,1.0382530517955,-0.427807588001533,0.668791212019699,NA,"prmt5",0.174709442202453,0.0873547211012267,"No significativo"
"tarbp2",795.398845042431,0.21938933390983,0.272903030585966,0.80390948183597,0.421449253633951,0.720010830998888,"tarbp2",0.375254710940875,0.187627355470437,"No significativo"
"slc8a2b",1262.90504343199,0.759328289617069,0.236898001411431,3.20529630935261,0.00134923505381556,0.0241284915886933,"slc8a2b",2.86991238414389,1.43495619207195,"No significativo"
"dlat",2576.33672163881,-0.0311220490451324,0.224789196065983,-0.13844993260262,0.889884836441983,0.967076560382151,"dlat",0.0506661935055788,0.0253330967527894,"No significativo"
"fthl29",16.9848060669411,-4.66813588092037,3.90692792908806,-1.19483542201148,0.232151337793933,NA,"fthl29",0.63422880932777,0.317114404663885,"No significativo"
"znf1003",14.6448469775654,-2.89683732920069,2.38891453520298,-1.21261656141857,0.225276453993369,NA,"znf1003",0.647284198578611,0.323642099289305,"No significativo"
"arl4aa",468.372941963498,0.256445845512159,0.469720166058985,0.545954515139884,0.585097203563639,0.823822993278933,"arl4aa",0.232771977568281,0.116385988784141,"No significativo"
"nup205",4059.49973424947,0.341759850196205,0.369182158091237,0.92572147029853,0.354590747068075,0.666540342195552,"nup205",0.450272601362587,0.225136300681294,"No significativo"
"ntrk2b",189.397977864473,-0.840392193387416,0.928993733022261,-0.904626332250272,0.365663380304688,0.676715635170675,"ntrk2b",0.436918530304349,0.218459265152175,"No significativo"
"cmn",1.216763898825,0,4.85677794710338,0,1,NA,"cmn",0,0,"No significativo"
"dvl1b",263.271475285724,0.872740086601463,1.02473714252443,0.851672151212823,NA,NA,"dvl1b",NA,NA,"No significativo"
"zgc:103759",486.536074006522,0.567061322465327,0.493266636638061,1.14960404849236,0.250306989956949,0.562026127384333,"zgc:103759",0.601527022316089,0.300763511158044,"No significativo"
"nelfb",1474.65342795623,0.273028732445863,0.225020127727,1.21335249074744,0.22499508216668,0.533205955845168,"nelfb",0.647826974382927,0.323913487191464,"No significativo"
"zgc:163080",2.50362568563999,0.0740250900737474,4.62517931920798,0.0160048043470071,0.987230558871911,NA,"zgc:163080",0.00558140989102277,0.00279070494551139,"No significativo"
"nelfa",257.733101944099,0.463539118428224,0.432973360436005,1.07059500834287,0.284351568887917,0.59670640350169,"nelfa",0.546144371218793,0.273072185609396,"No significativo"
"zgc:153759",14.0328169826239,0.178292840418159,2.78732995954866,0.0639654590614126,0.948997730136928,NA,"zgc:153759",0.0227348263400262,0.0113674131700131,"No significativo"
"nelfe",3045.83051938442,0.318198986492858,0.202020961450965,1.57507906213035,0.115238196325955,0.365118239659051,"nelfe",0.938403547786756,0.469201773893378,"No significativo"
"jagn1a",86.3153744339793,-0.697337891454631,0.694656310795115,-1.00386029842073,0.315445955266998,NA,"jagn1a",0.501075036863119,0.25053751843156,"No significativo"
"jagn1b",64.3370539590028,0.696881146621205,1.1491440980856,0.606434952572237,0.544225964357402,NA,"jagn1b",0.264220742401621,0.132110371200811,"No significativo"
"zgc:163083",2.23260317575965,5.32023227842634,4.71745446660945,1.12777607416953,0.259414500255011,NA,"zgc:163083",0.586005752212097,0.293002876106049,"No significativo"
"slc35c2",120.217780388062,-0.416471374174036,0.661786235972045,-0.629314046645764,0.529143477109568,NA,"slc35c2",0.276426553166416,0.138213276583208,"No significativo"
"slc35c1",70.3305007750955,-0.831406675984537,1.88689706385958,-0.440621108543104,0.659487318675329,NA,"slc35c1",0.180793551114248,0.0903967755571242,"No significativo"
"ncoa2",2370.40297812669,0.155477205327222,0.306369383034681,0.50748284240146,0.611816072077196,0.84054795082811,"ncoa2",0.213379118520419,0.106689559260209,"No significativo"
"gps1",3909.85422188135,0.183287691230781,0.204078430698648,0.898123778212664,0.369119563475902,0.679074167842973,"gps1",0.432832936423218,0.216416468211609,"No significativo"
"gps2",1603.59464651901,-0.359854948001608,0.495110628667313,-0.726817254903672,0.467337911398342,0.752201531198459,"gps2",0.330368986698225,0.165184493349113,"No significativo"
"aldh4a1",594.019651505013,-0.420627961166335,0.49045969426814,-0.857619833152635,0.391102419838976,0.694482447831814,"aldh4a1",0.40770949696154,0.20385474848077,"No significativo"
"prg4a",117.531600806763,-1.28894194353952,1.11039278056959,-1.1607982023067,0.245723974240264,NA,"prg4a",0.609552469192216,0.304776234596108,"No significativo"
"aldh1a3",195.708174430669,0.158449089928644,0.484937499796385,0.326741260461757,0.743863590199615,0.904621731462539,"aldh1a3",0.128506698130408,0.0642533490652042,"No significativo"
"akap8l",45480.8424147661,0.521426551601151,0.228711049833754,2.27984853368548,0.0226166733697685,0.141618731056606,"akap8l",1.64557127400822,0.822785637004112,"No significativo"
"naif1",73.8434489541344,0.580361792685424,0.728317117415436,0.796853154769919,0.425536320008787,NA,"naif1",0.371063366469562,0.185531683234781,"No significativo"
"rab10",3264.71809157055,-0.399502525630609,0.260272668087381,-1.53493844961271,0.124798947753405,0.381250993743106,"rab10",0.903789076406931,0.451894538203465,"No significativo"
"cln6a",245.375846825906,-2.25245224033932,1.04690813904932,-2.15152806280093,0.0314345432662416,0.172497307891496,"cln6a",1.50259284542647,0.751296422713235,"Negativo"
"ptpn1",323.460830461363,-0.48656641783619,0.934731014978706,-0.520541642503726,0.602686111557681,0.833754720866133,"ptpn1",0.21990881640227,0.109954408201135,"No significativo"
"kifc1",235.646383457681,0.885833724149974,0.926167106663193,0.956451290244443,0.338844282370772,0.65108571619292,"kifc1",0.469999838209799,0.2349999191049,"No significativo"
"tceanc2",63.6012155815843,-1.19776247051205,1.70273877003871,-0.703432899742349,0.481786009587774,NA,"tceanc2",0.31714581547725,0.158572907738625,"No significativo"
"ak8",23.9560341429645,1.74236036276601,1.71672862323851,1.01493057154202,0.310138924027599,NA,"ak8",0.508443724154306,0.254221862077153,"No significativo"
"cxcl12a",546.989953942138,-0.235469644452257,0.328342980379654,-0.717145358734304,0.473284410473881,0.756178870135049,"cxcl12a",0.324877800532373,0.162438900266187,"No significativo"
"ak3",466.828601401122,-0.224266015464007,0.369268913735966,-0.607324383726386,0.543635659408176,0.804269997927211,"ak3",0.264692063756562,0.132346031878281,"No significativo"
"ak2",1327.0253978262,0.71087409014918,0.252575082883427,2.81450601553312,0.00488522633376314,0.0535125943414515,"ak2",2.31111531050665,1.15555765525333,"No significativo"
"ak1",14769.3342456885,0.882722811683921,0.215232064722503,4.10126071513557,4.10905275172297e-05,0.00225629140200378,"ak1",4.38625828326109,2.19312914163055,"No significativo"
"si:ch73-299h12.6",306.56599459785,-0.482580373441956,0.580518697985581,-0.831291696747281,0.405808864119591,0.707952883097112,"si:ch73-299h12.6",0.391678470865559,0.195839235432779,"No significativo"
"usp5",4597.37159799522,0.604043312430734,0.486372847723993,1.24193469116828,0.214260659220421,0.517877202844844,"usp5",0.669057563218259,0.33452878160913,"No significativo"
"ak5",6929.9330011334,0.837796438834341,0.229240092624668,3.65466803490634,0.000257514959775406,0.00793479548718032,"ak5",3.58919753649,1.794598768245,"No significativo"
"tor4aa",8.24925021364403,-0.228682390386849,3.73065316168966,-0.0612982178925674,0.951121710050874,NA,"tor4aa",0.0217639051221425,0.0108819525610712,"No significativo"
"tnfsf10l",26.2490508218391,-1.40316323099081,2.21351331650108,-0.633907743192979,0.526141031963139,NA,"tnfsf10l",0.278897827721382,0.139448913860691,"No significativo"
"cibar1",286.165258116982,-0.857008701712356,0.506330385201001,-1.69258793617954,0.0905339289538034,0.320893634075954,"cibar1",1.04318863188919,0.521594315944595,"No significativo"
"col27a1a",33.0561912194133,1.32399871385653,1.68099897656888,0.787626127268065,0.430915427417375,NA,"col27a1a",0.365607957240714,0.182803978620357,"No significativo"
"selenbp1",333.341179281466,0.409793068678157,0.408515698796181,1.0031268562891,0.315799658299068,0.629102296044144,"selenbp1",0.500588344241941,0.25029417212097,"No significativo"
"alox5a",4.77957431533895,-5.92591110342123,4.65223641844977,-1.27377686136507,0.202742507721568,NA,"alox5a",0.693055186020883,0.346527593010442,"No significativo"
"si:ch211-215a9.5",109.930904806235,0.567043801414522,0.563153479203504,1.00690810295005,0.313978937718864,NA,"si:ch211-215a9.5",0.503099484217464,0.251549742108732,"No significativo"
"nmbb",13.8308972876971,1.57791788921815,3.46811618264391,0.454978381956981,0.649124791459671,NA,"nmbb",0.187671803919982,0.0938359019599908,"No significativo"
"zdhhc20a",103.442195902177,-0.760171549471834,1.16159809398439,-0.654418730031119,0.512842070588474,NA,"zdhhc20a",0.29001635502789,0.145008177513945,"No significativo"
"sypl2a",72.7799359511986,-0.703462219175843,1.33485603797984,-0.52699482128459,0.598197184765069,NA,"sypl2a",0.223155635176103,0.111577817588051,"No significativo"
"sypl2b",30.7087237740487,-0.472892844395747,1.94953444987454,-0.242567062318996,0.808340799686076,NA,"sypl2b",0.0924055003411894,0.0462027501705947,"No significativo"
"kdm6al",19718.5771630593,0.615760350296396,0.279615569875111,2.20216760665875,0.0276534713291447,0.159730030617298,"kdm6al",1.55825034412545,0.779125172062724,"No significativo"
"rbpms2a",324.517490709527,0.647460824992828,0.421153986748049,1.5373493908777,0.124207772552657,0.380685293089269,"rbpms2a",0.905851226453237,0.452925613226619,"No significativo"
"prok1",10.5310051594921,1.60477530267108,2.76347633319491,0.580708900378304,0.561436662123091,NA,"prok1",0.250699231106854,0.125349615553427,"No significativo"
"rbpms2b",253.960314894048,0.276050906274302,0.636678506881318,0.43357974753459,0.664593644151493,0.865973403681426,"rbpms2b",0.177443816417424,0.088721908208712,"No significativo"
"gsk3aa",1214.57763609139,-0.221174456517027,0.34555568498322,-0.640054457584072,0.522137195791552,0.792456984257696,"gsk3aa",0.282215367598278,0.141107683799139,"No significativo"
"tmem45b",46.8195025296979,-0.955402339448143,1.76582199984521,-0.541052461421305,0.588471423489492,NA,"tmem45b",0.230274621898124,0.115137310949062,"No significativo"
"nog5",7.89828841086557,3.89347021696658,3.4624155249327,1.1244953671591,0.260802934803093,NA,"nog5",0.583687525817351,0.291843762908676,"No significativo"
"arl4ab",696.520598732999,0.420392251196738,0.615701521346299,0.68278579250138,0.494742208569574,0.773577534339623,"arl4ab",0.305621036539221,0.15281051826961,"No significativo"
"irf2bp2a",15801.5418173087,0.717897636938175,0.209341062356408,3.42932069254497,0.000605094102773228,0.0142788872847258,"irf2bp2a",3.21817707966636,1.60908853983318,"No significativo"
"nog1",28.3360139225651,0.293425347481199,1.87112577894278,0.156817543098032,0.875388646521442,NA,"nog1",0.0577990903309277,0.0288995451654638,"No significativo"
"nog2",724.104581030221,0.483784683957069,0.323059053050334,1.49751161401966,0.134260185879306,0.398004552343432,"nog2",0.872052755882657,0.436026377941328,"No significativo"
"nog3",37.1561330142749,1.62463458893247,1.28359673842049,1.26568924671126,0.205624359707151,NA,"nog3",0.686925437051649,0.343462718525824,"No significativo"
"hadhab",2868.81261889844,-0.133935969406742,0.200770831536689,-0.667108704893054,0.504702700252342,0.779649740442738,"hadhab",0.296964371704684,0.148482185852342,"No significativo"
"lsm4",2199.58594966723,0.04192002412411,0.221470099155145,0.189280739404664,0.849872790187838,0.952821599212281,"lsm4",0.0706460750550447,0.0353230375275224,"No significativo"
"oprd1b",451.936889112853,0.348333330630979,0.434598252848528,0.801506513999689,0.422838474509316,0.721341693103395,"oprd1b",0.373825502663405,0.186912751331703,"No significativo"
"mthfd2l",35.534573038925,-1.59416219929406,1.65009107919351,-0.966105580107259,0.333991352598197,NA,"mthfd2l",0.476264777402516,0.238132388701258,"No significativo"
"pcdh2g28",396.354194958473,-1.75026471374682,1.16209263790769,-1.50613183205266,0.132033334458629,0.393116977049918,"pcdh2g28",0.879316408613958,0.439658204306979,"No significativo"
"tdg.1",1254.13201855614,-0.180216219691147,0.279666364661572,-0.644397190592542,0.519317905858461,0.789857454116402,"tdg.1",0.284566702859482,0.142283351429741,"No significativo"
"ghdc",218.391014570283,-0.266465092099919,0.702565672965593,-0.37927428332094,0.704484194512691,0.886059192946957,"ghdc",0.152128746079001,0.0760643730395005,"No significativo"
"xrn1",2513.06532492619,0.176439567536941,0.191885772606536,0.919503124907194,0.357832471884485,0.669419802810031,"xrn1",0.446320251470259,0.223160125735129,"No significativo"
"hdhd5",291.105902030485,-0.0324146061428811,0.522347126546751,-0.0620556800171847,0.950518491158681,0.985074361534281,"hdhd5",0.0220394300557019,0.0110197150278509,"No significativo"
"rnf175",1971.44152216299,-0.181556180415288,0.281014469068422,-0.646074136385775,0.518231344267162,0.788905223919053,"rnf175",0.285476323054957,0.142738161527479,"No significativo"
"lsm7",2097.9351385439,-0.510296739116595,0.288303794091764,-1.76999661320507,0.0767277049213136,0.293808457915052,"lsm7",1.11504779221913,0.557523896109566,"No significativo"
"rnf170",1930.91430109812,0.304301975462615,0.242577449389207,1.25445286125658,0.20967744917904,0.511854382920392,"rnf170",0.678448275418027,0.339224137709013,"No significativo"
"hdhd3",351.351667575402,-0.557366681030025,0.345317174076322,-1.6140717081938,0.106511873220758,0.349705138370646,"hdhd3",0.972601977325312,0.486300988662656,"No significativo"
"hdhd2",1205.16084939942,-0.428726205284052,0.30119870677652,-1.42339988731144,0.154620265141155,0.434465251837907,"hdhd2",0.810733586341343,0.405366793170671,"No significativo"
"cabp4",20.1012454178124,-0.644810598158131,1.58493606872938,-0.406836976506609,0.684127726867236,NA,"cabp4",0.164862807790007,0.0824314038950036,"No significativo"
"atp5pf",10522.3116460309,0.854530368176912,0.277727292403071,3.07686853813674,0.00209187535311225,0.0319982219192134,"atp5pf",2.67946419698847,1.33973209849423,"No significativo"
"atp5fa1",44839.8264904791,0.485899482706992,0.139651667650122,3.47936756419083,0.000502598717594259,0.0127023391685231,"atp5fa1",3.2987786238661,1.64938931193305,"No significativo"
"lsm1",127.321768876267,-0.797765913861121,1.44981010429253,-0.550255451730632,0.582144174683924,NA,"lsm1",0.234969444017728,0.117484722008864,"No significativo"
"arrb2a",961.364695679277,-0.337339392914546,0.372892517706091,-0.904655837531265,0.365647744082386,0.676715635170675,"arrb2a",0.436937101675243,0.218468550837621,"No significativo"
"mitd1",63.8259851969845,-0.878462764762158,1.75656757706016,-0.500101889750452,0.61700333558298,NA,"mitd1",0.209712488120135,0.104856244060068,"No significativo"
"arrb2b",5842.00239009684,-0.14071762911271,0.176820670929493,-0.795821146775432,0.42613599863868,0.723974804509903,"arrb2b",0.370451776407949,0.185225888203974,"No significativo"
"ctss2.2",241.019646239952,-1.55431978995039,1.35778455370088,-1.14474699665262,0.252313977282545,0.56519914471817,"ctss2.2",0.598058690471157,0.299029345235578,"No significativo"
"ccdc102a",1353.99379403357,-0.272766397992927,0.319717731578263,-0.853147545637949,0.393577487718409,0.695991899214676,"ccdc102a",0.404969750787651,0.202484875393825,"No significativo"
"cnih1",574.326412213344,-0.695562663737632,0.980715316741417,-0.709240135097257,0.478175471123111,0.760923478662561,"cnih1",0.320412705570938,0.160206352785469,"No significativo"
"cnih2",313.976216521178,0.362411799657132,0.481423394488207,0.752792248582779,0.451574765468548,0.741742941707302,"cnih2",0.345270334957797,0.172635167478898,"No significativo"
"si:ch73-359m17.2",441.276060436103,1.04220151385037,0.80942237468318,1.28758673647773,NA,NA,"si:ch73-359m17.2",NA,NA,"No significativo"
"crb2a",92.2959524281306,-0.642795124016266,1.97864197217944,-0.324866819290323,0.745281870318134,NA,"crb2a",0.12767944326265,0.063839721631325,"No significativo"
"elac2",1870.19972761056,0.227386535406163,0.512991449637018,0.443255994943107,0.657580581221954,0.863016317525312,"elac2",0.182051020274381,0.0910255101371906,"No significativo"
"lbx2",14.2513736328618,3.63117106405202,2.88150413408318,1.26016514121968,0.207609795012618,NA,"lbx2",0.68275216036318,0.34137608018159,"No significativo"
"adck5",174.145374329223,-0.112814416143083,0.842417102789904,-0.133917528228553,0.893467789613686,0.9681388867424,"adck5",0.0489210996162978,0.0244605498081489,"No significativo"
"gpr139",18.7153414945819,-0.0917130242706737,2.39225477877891,-0.0383374818954222,0.969418606510002,NA,"gpr139",0.0134886489137832,0.00674432445689158,"No significativo"
"zgc:110130",1820.88587011221,0.143226712695423,0.274864910783496,0.521080381948929,0.602310776680509,0.833623393988941,"zgc:110130",0.220179366264903,0.110089683132452,"No significativo"
"adck1",614.98882418232,0.790111861239565,0.360303033659958,2.19290926644056,0.0283139169581962,0.162340704594316,"adck1",1.54800004601255,0.774000023006274,"No significativo"
"fnbp1a",164.183836058401,-1.31549455710737,0.782314789153535,-1.68154120994023,0.0926578389199547,0.325424865291888,"fnbp1a",1.03311783316463,0.516558916582315,"No significativo"
"arhgap36",360.718439029752,0.198904837943992,0.526232868284386,0.377978742742652,0.705446385431489,0.886059192946957,"arhgap36",0.151535987432034,0.0757679937160171,"No significativo"
"tbx2a",32.1777455089092,-1.38578012614173,1.29356382371227,-1.07128856013058,0.28403970201402,NA,"tbx2a",0.546620951641285,0.273310475820642,"No significativo"
"tbx2b",204.582984229037,0.304399178522742,0.370223980112802,0.822202760690963,0.410961507824494,0.710472532259321,"tbx2b",0.386198853847238,0.193099426923619,"No significativo"
"ahr1a",10.1365582688107,1.56142098581179,3.61525583216913,0.431897784914146,NA,NA,"ahr1a",NA,NA,"No significativo"
"tra2a",17489.0274012819,0.359935957570526,0.229527054493457,1.56816353682083,0.116842971632726,0.368104779332818,"tra2a",0.93239740627497,0.466198703137485,"No significativo"
"tra2b",7509.83206833438,0.194398868417185,0.20137886461096,0.965338983277816,0.334375052177218,0.647651123495839,"tra2b",0.475766132865646,0.237883066432823,"No significativo"
"ahr1b",79.5253216027881,0.282940611151397,1.16642837785579,0.242570068186714,0.808338470881269,NA,"ahr1b",0.0924067515319425,0.0462033757659713,"No significativo"
"irf3",9.49243980421821,-3.56135423058861,2.68323873056691,-1.32725955019149,0.184422839495149,NA,"irf3",0.734185295579117,0.367092647789558,"No significativo"
"sypb",26932.6660969637,0.4097883545844,0.159836610929972,2.56379531698114,0.0103534580987553,0.084831801928865,"sypb",1.98491456978484,0.992457284892418,"No significativo"
"fras1",1071.70729013887,-0.244852986438671,0.638722932005431,-0.383347730556494,0.701461953413246,0.885171983070127,"fras1",0.153995879690192,0.0769979398450959,"No significativo"
"msl1a",3616.45839107696,-0.137684535343052,0.207394914515877,-0.663876140186224,0.506769588411867,0.781007291400294,"msl1a",0.295189455314252,0.147594727657126,"No significativo"
"snx10b",3.64295170974264,-6.69751771515908,4.718635184105,-1.41937603858846,0.155789414339646,NA,"snx10b",0.807462055328829,0.403731027664414,"No significativo"
"zgc:174275",3.29452104617612,-0.165086268224139,4.58677458937561,-0.0359917988135999,0.971288898317597,NA,"zgc:174275",0.0126515751548286,0.00632578757741428,"No significativo"
"klf2b",132.739116051076,1.51732759057916,1.10137281604028,1.37766936724872,0.168305393244172,NA,"klf2b",0.773901967098123,0.386950983549061,"No significativo"
"zgc:193801",483.767837035612,-0.123891547500577,0.383912234491594,-0.322707995134992,0.746916396608866,0.905661825281862,"zgc:193801",0.126728006649651,0.0633640033248253,"No significativo"
"brd3b",6447.62959065855,0.671017938924904,0.211142318749719,3.17803623119392,0.00148276220686861,0.0256521128257757,"brd3b",2.82892849194217,1.41446424597108,"No significativo"
"klf2a",644.214954552294,0.493361709478997,0.378688985142608,1.30281505096644,0.192637911065302,0.490382272269056,"klf2a",0.715258239816639,0.35762911990832,"No significativo"
"abi3bpb",31.0222956358004,-3.26001360261888,1.87001063215626,-1.74331287029092,0.0812789784265943,NA,"abi3bpb",1.09002176355525,0.545010881777624,"No significativo"
"rorab",400.709562865603,-0.190383709188476,0.522292064163473,-0.364515799207869,0.715472878091759,0.89112606099086,"rorab",0.145406824683157,0.0727034123415786,"No significativo"
"roraa",372.1412303928,-0.964736496253869,0.583758710155189,-1.65262886783719,0.0984064191914032,0.337330346797314,"roraa",1.00697657099472,0.503488285497358,"No significativo"
"dohh",796.80074346415,1.30986940023756,0.451580202255034,2.90063513346363,0.00372407225547102,0.0458655342386777,"dohh",2.42898190130833,1.21449095065417,"Positivo"
"dnase1l4.1",73.4953275017979,0.588955461450374,2.24085663148557,0.262826034104612,0.792684668455083,NA,"dnase1l4.1",0.100899541541364,0.0504497707706822,"No significativo"
"dnase1l4.2",88.1180324465737,0.695093671613951,1.69794429591762,0.409373660422883,0.682265466256792,NA,"dnase1l4.2",0.166046610537,0.0830233052685,"No significativo"
"scamp3",1870.47704222182,0.140413908350916,0.285339265035456,0.492094588992051,0.622652477282823,0.845449529109094,"scamp3",0.205754279679957,0.102877139839978,"No significativo"
"hist2h3ca1",0.777454829106818,4.08721058506772,4.72512045863397,0.864996061126731,0.387040950697979,NA,"hist2h3ca1",0.412243082212923,0.206121541106462,"No significativo"
"tnr",774.22366472139,0.73466134361901,0.362123440321471,2.02875942790895,0.0424827995982968,0.208066129993717,"tnr",1.37178687116319,0.685893435581597,"No significativo"
"tbx21",3.58413930684272,4.90548722645888,4.71934611945304,1.03944213929099,0.298599154591123,NA,"tbx21",0.524911426205535,0.262455713102767,"No significativo"
"grin2bb",1340.5781023496,0.961179978630618,0.433231340570278,2.21862983727212,0.0265119179214016,0.156127800508286,"grin2bb",1.57655885346071,0.788279426730353,"No significativo"
"cdc14b",2424.59984989555,0.375943427126303,0.197852981845745,1.900115043095,0.0574180239890885,0.249190520183367,"cdc14b",1.24095175759712,0.620475878798558,"No significativo"
"plod2",24.5254053216287,-0.874711550036601,2.62794721488842,-0.332849741075846,0.739247708983381,NA,"plod2",0.131210012730039,0.0656050063650193,"No significativo"
"erf",461.307158229717,0.368062317169265,0.378712666944645,0.971877492608567,0.331111498174714,0.644174674850012,"erf",0.48002573768005,0.240012868840025,"No significativo"
"erg",589.922186220656,0.83573077723752,0.452552792484929,1.84670339265524,0.0647901397359547,0.266695020172123,"erg",1.18849108339024,0.59424554169512,"No significativo"
"tnc",741.808635893272,0.165865211690111,0.680133773108237,0.243871453305577,0.80733037873035,0.934657566022783,"tnc",0.0929487053058409,0.0464743526529205,"No significativo"
"plod3",1654.41784964725,0.786757351692132,0.319829509185311,2.45992733346028,0.0138965149360003,0.103420979097983,"plod3",1.85709410146078,0.928547050730392,"No significativo"
"rad18",481.434659346373,-1.60098340362525,0.411441671632408,-3.89115520864307,9.97680858080877e-05,0.00414860884967029,"rad18",4.00100836025597,2.00050418012798,"Negativo"
"tnn",29.1599822982479,0.51848758213543,2.37484625336428,0.218324694241122,0.827176135284386,NA,"tnn",0.0824020038243726,0.0412010019121863,"No significativo"
"erh",1326.25956798765,-0.587819137293921,0.533458841051907,-1.10190157526459,0.270504463691134,0.585803289601609,"erh",0.567825564049338,0.283912782024669,"No significativo"
"aldh1a2",140.544702459766,-1.0978518941109,0.585929301113051,-1.87369345077194,0.0609726891385685,NA,"aldh1a2",1.21486465043836,0.607432325219178,"No significativo"
"zgc:171220",114.125251878191,0.1980316990169,0.862207273032538,0.229679921766824,0.818340497953319,NA,"zgc:171220",0.0870659559698765,0.0435329779849382,"No significativo"
"daam1b",1682.00156258313,-0.0494254537500824,0.244579514055985,-0.202083375383471,0.839851544268444,0.947779159807405,"daam1b",0.0757974748940603,0.0378987374470302,"No significativo"
"adi1",333.786448801238,-0.461256260061476,0.333577909898773,-1.38275421235611,0.166740242880654,0.452864500996204,"adi1",0.777959570227427,0.388979785113713,"No significativo"
"aaas",3165.01271355714,1.18985770361331,0.445886190400144,2.66852333449825,0.0076185486238569,0.0699469319527955,"aaas",2.11812775630955,1.05906387815477,"Positivo"
"gnao1a",13257.6803482908,-0.876325206332628,0.258309067741674,-3.39254527142273,0.000692464881924258,0.0154712852218806,"gnao1a",3.15960224677361,1.57980112338681,"No significativo"
"zgc:63863",618.208476784122,0.67912510687807,0.312290184117321,2.17466043256402,0.0296555720420588,0.167124756652813,"zgc:63863",1.52789369421323,0.763946847106616,"No significativo"
